"hds_orderheader_id","organization_id","company_code","order_index","order_type","order_no","spec_l_order_indictr","project_id","customer_no","customer_po_number","customer_po_date","date_entered","date_last_modified","expiration_date","register_print_date","title","salesperson_id_1","salesperson_1_pct","salesperson_id_2","negotiated_comm","delivery_indicator","cust_ack_indicator","invoicing_indicator","disguise_indicator","customer_terms_code","order_status","location_code","cus_ack_print_date","cus_ack_maj_version","cus_ack_min_version","osr_print_date","osr_maj_version","osr_min_version","std_presentation_ack","std_presentation_dt","std_presentation_inv","std_presentation_osr","lease_code","default_tax_code","po_to_print","ack_to_print","dt_to_print","invoice_to_print","orig_qte_number","audit_id","price_presentation","quote_print_date","quote_address","cus_ack_address","cus_ord_status_addr","invoice_address","check_gross_profit","last_invoice_date","target_gp_","presold_exclude_date","retail_order","all_labor_billable","print_inst_pln_wrksh","last_ts_actvty_date","global_customer","original_sell","original_cost","original_tax","invoice_summary","service_order_indicator","customer_po_amount","time_and_materials","sti_invoice_type","prospect_no","quote_released","date_order_not_active","manual_percent_complete","do_not_use_line_image_opt","do_not_use_standard_image_opt","do_not_use_subsection_image_opt","xml_fragment","objectkey","created_on","updated_on","process_id"
"-1","TANGRAM","1",112287,"O",38967,"S",NULL,"BES005","SIGNEDQT95333/RENTAL","2001-01-11 00:00:00","2000-04-01 00:00:00","2022-12-20 00:00:00",NULL,NULL,"rental","999","100",NULL,"0","C","N","H","N","E ","A","1  ","2001-10-26 00:00:00",5,6,NULL,0,0,"C","C","C","C","  ","CERT","Y","N","N","N",95333,"TER","S","2001-01-11 00:00:00","D","D","D","D",True,NULL,"39.42",NULL,False,False,False,NULL,False,"$0.00","$0.00","$0.00",False,False,"$0.00",False,"L",NULL,False,"2022-12-20 00:00:00",False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-112287-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112960,"O",39362,"S",NULL,"TH24  ","STORAGE/21000014931","2001-01-22 00:00:00","2001-01-22 00:00:00","2020-08-25 00:00:00",NULL,NULL," OR# 995015 STORAGE BILLING             ","PUR","100",NULL,"0","C","N","P","N","4 ","A","2  ","2004-03-17 00:00:00",7,0,NULL,0,0,"C","C","C","C","  ","LO10","N","N","N","N",95876,"TER","S",NULL,"D","D","D","D",True,NULL,"18.75",NULL,False,False,False,NULL,False,"$0.00","$0.00","$0.00",False,False,"$0.00",False,"L",NULL,False,"2020-08-25 00:00:00",False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-112960-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112961,"O",39363,"S",NULL,"PI20  ","STORAGE             ","2001-01-22 00:00:00","2001-01-22 00:00:00","2019-03-27 00:00:00",NULL,NULL,"OR# 995009 STORAGE BILLING              ","900","100",NULL,"0","C","N","C","N","5 ","A","2  ","2001-06-26 00:00:00",6,0,NULL,0,0,"C","C","C","C","  ","NTAX","N","N","N","N",95877,"TER","S",NULL,"D","D","D","M",True,NULL,"18.75",NULL,False,False,False,NULL,False,"$0.00","$0.00","$0.00",False,False,"$0.00",False,"L",NULL,False,"2019-03-27 00:00:00",False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-112961-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112962,"O",39364,"S",NULL,"PI01  ","2904                ","2001-01-22 00:00:00","2001-01-22 00:00:00","2013-11-25 00:00:00",NULL,NULL,"OR# 995007 STORAGE BILLING              ","512","100",NULL,"0","C","N","P","N","4 ","A","2  ","2001-06-26 00:00:00",6,0,NULL,0,0,"C","C","C","C","  ","OR10","N","Y","N","N",95878,"TER","S",NULL,"D","D","D","D",False,NULL,"18.75",NULL,False,False,False,NULL,False,"$0.00","$0.00","$0.00",False,False,"$0.00",False,"L",NULL,False,"2013-11-25 00:00:00",False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-112962-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112967,"O",39367,"S",NULL,"MI21  ","STORAGE             ","2001-01-22 00:00:00","2001-01-22 00:00:00","2015-05-28 00:00:00",NULL,NULL,"OR# 994971 STORAGE BILLING              ","PUR","100",NULL,"0","C","N","P","N","1 ","A","2  ","2001-10-26 00:00:00",9,0,NULL,0,0,"C","C","C","C","  ","OR10","N","N","N","N",95883,"TER","S",NULL,"D","D","D","D",True,NULL,"18.75",NULL,False,False,False,NULL,False,"$0.00","$0.00","$0.00",False,False,"$0.00",False,"L",NULL,False,"2015-05-28 00:00:00",False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-112967-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112976,"O",39373,"S",NULL,"DA18  ","STORAGE             ","2001-01-22 00:00:00","2001-01-22 00:00:00","2022-12-20 00:00:00",NULL,NULL,"OR# 994895 STORAGE BILLING              ","999","100",NULL,"0","C","N","P","N","0 ","A","1  ","2001-06-26 00:00:00",6,0,NULL,0,0,"C","C","C","C","  ","CERT","N","Y","N","N",95892,"TER","S",NULL,"D","D","D","D",True,NULL,"18.75",NULL,False,False,False,NULL,False,"$0.00","$0.00","$0.00",False,False,"$0.00",False,"L",NULL,False,"2022-12-20 00:00:00",False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-112976-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",141784,"O",55863,"S",NULL,"GTE260","W22281370           ","2002-02-12 00:00:00","2002-02-12 00:00:00","2002-02-14 00:00:00",NULL,NULL,"W22281370 (NEWBURY PARK)                ","620","100",NULL,"0","C","N","I","V","4 ","A","1  ",NULL,0,0,NULL,0,0,"C","C","C","C","  ","VE10","N","N","N","N",0,"NDU","S",NULL,"D","D","D","D",True,NULL,"50",NULL,False,False,False,NULL,False,"$50.00","$25.00","$0.00",False,False,"$0.00",False,"L",NULL,False,NULL,False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-141784-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",154299,"O",62764,"S",NULL,"JON022","WO637001-1          ","2002-09-25 00:00:00","2002-08-09 00:00:00","2003-07-28 00:00:00",NULL,NULL,"LA HEADQUARTERS/MICHAEL HOOPER","520","100",NULL,"0","C","N","I","V","4 ","A","1  ",NULL,0,0,NULL,0,0,"C","C","C","C","  ","LO10","N","N","N","N",129285,"TER","S",NULL,"D","D","D","D",False,NULL,"58.33",NULL,False,False,False,NULL,False,"$60.00","$25.00","$0.00",False,False,"$0.00",False,"L",NULL,False,NULL,False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-154299-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",159736,"O",66102,"S","132410","KAB006","C521872             ","2002-11-08 00:00:00","2002-11-08 00:00:00","2003-05-01 00:00:00",NULL,NULL,"TERESITA/LEAPS/CANTARA                  ","545","0","CLE","0","C","N","C","N","4 ","A","2  ","2002-11-11 00:00:00",1,0,NULL,0,0,"C","C","C","C","  ","LO10","N","N","N","N",133778,"TER","S","2002-11-04 00:00:00","D","D","D","D",False,NULL,"20.1",NULL,False,False,False,NULL,False,"$5,312.54","$4,244.67","$434.41",False,False,"$0.00",False,"L",NULL,False,NULL,False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-159736-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",173646,"O",77832,"S",NULL,"AM40  ","SIGNED QUOTE 145433","2003-09-04 00:00:00","2003-09-09 00:00:00","2004-01-05 00:00:00",NULL,NULL,"RNCHO CUCO                              ","544","100",NULL,"0","P","O","I","N","1 ","A","2  ","2003-12-12 00:00:00",6,0,NULL,0,0,"C","C","C","C","  ","SA12","N","N","N","N",145433,"TER","S","2003-09-03 00:00:00","D","D","D","D",True,NULL,"26.42",NULL,False,False,False,NULL,False,"$25,431.35","$18,713.10","$1,828.33",False,False,"$0.00",False,"L",NULL,False,NULL,False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-173646-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",181391,"O",78294,"S",NULL,"CAL505","TREENA CURTIS","2000-12-28 00:00:00","2003-09-17 00:00:00","2013-04-24 00:00:00",NULL,NULL,"MONTHLY STORAGE","999","100",NULL,"0","C","N","P","N","1 ","A","1  ",NULL,0,0,NULL,0,0,"C","C","C","C","  ","NTAX","N","N","N","N",0,"GST","S",NULL,"D","D","D","D",False,NULL,"30",NULL,False,False,False,NULL,False,"$1,182.16","$827.52","$0.00",False,False,"$0.00",False,"L",NULL,False,"2013-04-24 00:00:00",False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-181391-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",181546,"O",78392,"S",NULL,"MCD015","NEED NEW PO#/MELAINA","2017-11-08 00:00:00","2003-09-18 00:00:00","2017-11-08 00:00:00",NULL,NULL,"STORAGE/HUNTINGTON BEACH FACILITY","579","100",NULL,"0","C","N","P","N","T ","A","2  ",NULL,0,0,NULL,0,0,"C","C","C","C","  ","NTAX","N","N","N","N",0,"GST","S",NULL,"D","D","D","M",False,NULL,"17.65",NULL,False,False,False,NULL,False,"$2,203.20","$1,814.40","$0.00",False,False,"$0.00",False,"L",NULL,False,"2017-11-08 00:00:00",False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-181546-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",189613,"O",83460,"C",NULL,"WES045","SIGNED QT #154290","2003-10-24 00:00:00","2003-12-17 00:00:00","2009-03-23 00:00:00",NULL,NULL,"Final Cost Adj - Order 80555/Inv 193567 ","800","0","600","0","C","N","C","N","1 ","A","1  ",NULL,0,0,NULL,0,0,"C","C","C","C","  ","LO10","N","N","N","N",154290,"DSH","S",NULL,"D","D","D","D",True,NULL,"40",NULL,False,False,False,NULL,False,"$0.00","$0.00","$0.00",False,False,"$0.00",False,"L",NULL,False,"2009-03-23 00:00:00",False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-189613-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",199024,"O",89269,"S",NULL,"ARB001","W153511-1-66S","2004-04-15 00:00:00","2004-04-15 00:00:00","2017-11-30 00:00:00",NULL,NULL,"BOOZ ALLEN SNAPTRACKER","103","100",NULL,"0","C","N","C","N","4 ","A","1  ","2012-06-28 00:00:00",82,0,NULL,0,0,"S","S","S","S","  ","OS*1","N","N","N","N",165125,"DBY","S","2004-04-12 00:00:00","D","D","D","M",True,NULL,"58.33",NULL,False,False,False,NULL,False,"$979.92","$408.32","$0.00",False,False,"$0.00",False,"L",NULL,False,"2017-11-30 00:00:00",False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-199024-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",199670,"O",89521,"C",NULL,"WES045","SIGNED QUOTE 155136","2003-11-07 00:00:00","2004-04-20 00:00:00","2009-03-23 00:00:00",NULL,NULL,"Final Cost Adj - Order 81259/Inv 196801 ","800","0","600","0","C","N","C","N","1 ","A","1  ",NULL,0,0,NULL,0,0,"S","S","S","S","  ","LO10","N","N","N","N",155136,"DSH","S",NULL,"D","D","D","D",True,NULL,"0",NULL,False,False,False,NULL,False,"$0.00","$0.00","$0.00",False,False,"$0.00",False,"L",NULL,False,"2009-03-23 00:00:00",False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-199670-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",199676,"O",89527,"C",NULL,"WES045","SIGNED QUOTE 155136","2003-11-07 00:00:00","2004-04-20 00:00:00","2009-03-23 00:00:00",NULL,NULL,"Final Cost Adj - Order 81259/Inv 199028 ","800","0","600","0","C","N","C","N","1 ","A","1  ",NULL,0,0,NULL,0,0,"S","S","S","S","  ","LO10","N","N","N","N",155136,"DSH","S",NULL,"D","D","D","D",True,NULL,"0",NULL,False,False,False,NULL,False,"$0.00","$0.00","$0.00",False,False,"$0.00",False,"L",NULL,False,"2009-03-23 00:00:00",False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-199676-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",199681,"O",89532,"C",NULL,"WES045","SIGNED QUOTE 155136","2003-11-07 00:00:00","2004-04-20 00:00:00","2009-03-23 00:00:00",NULL,NULL,"Final Cost Adj - Order 81259/Inv 200757 ","800","0","600","0","C","N","C","N","1 ","A","1  ",NULL,0,0,NULL,0,0,"S","S","S","S","  ","LO10","N","N","N","N",155136,"DSH","S",NULL,"D","D","D","D",True,NULL,"0",NULL,False,False,False,NULL,False,"$0.00","$0.00","$0.00",False,False,"$0.00",False,"L",NULL,False,"2009-03-23 00:00:00",False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-199681-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",202081,"O",90863,"C",NULL,"WES045","SIGNED QUOTE 155136","2003-11-07 00:00:00","2004-05-18 00:00:00","2009-03-23 00:00:00",NULL,NULL,"Final Cost Adj - Order 81259/Inv 196801 ","800","0","600","0","C","N","C","N","1 ","A","1  ",NULL,0,0,NULL,0,0,"S","S","S","S","  ","LO10","N","N","N","N",155136,"DSH","S",NULL,"D","D","D","D",True,NULL,"0",NULL,False,False,False,NULL,False,"$0.00","$0.00","$0.00",False,False,"$0.00",False,"L",NULL,False,"2009-03-23 00:00:00",False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-202081-O","2025-05-02 00:06:44.974371",NULL,NULL
