"hds_orderline_id","organization_id","company_code","order_index","line_index","line_no","date_entered","line_status","vnd_no","vnd_po_adr_no","qty_ordered","cat_no","vendor_catalog_code","tax_authority_code","unit_list","unit_sell","unit_cost","unit_dpp","unit_weight","item_no","cust_request_date","po_print_indicator","po_suffix","processing_code","print_po","ack_po","receive_goods","print_dt","deliver_goods","cost_verify","invoice_when","print_invoice","qty_received","received_date","qty_ticketed","ticketed_date","qty_delivered","delivered_date","qty_invoiced","invoiced_date","qty_cost_verified","cost_verified_date","attachment_ind","spec_l_order_indictr","interim_vnd_no","interim_vnd_ship_to","no_charge_indicator","warehouse_no","engineering_qte_no","eng_quote_product_id","sub_section_index","sub_section_seq_number","freight_indicator","ack_qty_ord_chg","ack_cat_no_chg","ack_desc_chg","ack_vnd_prom_dt_chg","ack_arrival_dt_chg","ack_unit_sell_chg","ack_line_cancld_chg","ack_tagging_chg","ack_line_added_chg","ack_cus_desc_chg","osr_qty_ord_chg","osr_cat_no_chg","osr_desc_chg","osr_po_suffix_chg","osr_qty_recvd_chg","osr_qty_delivd_chg","osr_qty_invcd_chg","osr_vnd_prom_dt_chg","osr_arrival_dt_chg","osr_cus_req_dt_chg","osr_unit_sell_chg","osr_tagging_chg","osr_line_added_chg","osr_cus_desc_chg","parent_line_index","dummy_alpha","specification_no","book_when","do_not_u_sls_1_commission_plan","do_not_u_sls_2_commission_plan","standards_index","standards_seq_number","list_price_rules","list_percentage","sell_price_rules","sell_percentage","cost_price_rules","cost_percentage","special_quote_no","replacement_line","dnu_engqte_page_no_entrd","from_original_invoic","interim_addr_type","objectkey","created_on","updated_on","process_id"
"-1","TANGRAM","1",112287,65,65,"2005-12-29 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2005-12-29 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-65","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,66,66,"2006-01-25 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2006-01-26 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-66","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,67,67,"2006-02-22 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2006-02-23 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-67","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,68,68,"2006-03-28 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2006-03-29 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-68","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,69,69,"2006-04-25 00:00:00","A","1     ","0","1.00","FEE                 ","        ","NTAX","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2006-04-26 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-69","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,70,70,"2006-05-24 00:00:00","A","1     ","0","1.00","FEE                 ","        ","NTAX","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2006-05-25 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-70","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,71,71,"2006-06-27 00:00:00","A","1     ","0","1.00","FEE                 ","        ","NTAX","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2006-06-28 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-71","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,72,72,"2006-07-25 00:00:00","A","1     ","0","1.00","FEE                 ","        ","NTAX","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2006-07-26 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-72","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,73,73,"2006-08-23 00:00:00","A","1     ","0","1.00","FEE                 ","        ","NTAX","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2006-08-24 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-73","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,74,74,"2006-09-27 00:00:00","A","1     ","0","1.00","FEE                 ","        ","NTAX","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2006-09-27 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-74","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,75,75,"2006-10-25 00:00:00","A","1     ","0","1.00","FEE                 ","        ","NTAX","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2006-10-26 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-75","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,76,76,"2006-11-20 00:00:00","A","1     ","0","1.00","FEE                 ","        ","NTAX","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2006-11-21 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-76","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,77,77,"2006-12-27 00:00:00","A","1     ","0","1.00","FEE                 ","        ","NTAX","$0.00","$60.48","$46.08","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2006-12-27 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-77","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,78,78,"2007-01-24 00:00:00","A","1     ","0","1.00","FEE                 ","        ","NTAX","$0.00","$60.48","$46.08","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2007-01-25 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-78","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,79,79,"2007-02-22 00:00:00","A","1     ","0","1.00","FEE                 ","        ","NTAX","$0.00","$60.48","$46.08","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2007-02-23 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-79","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,80,80,"2007-03-28 00:00:00","A","1     ","0","1.00","FEE                 ","        ","NTAX","$0.00","$60.48","$46.08","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2007-03-29 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-80","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,81,81,"2007-04-24 00:00:00","A","1     ","0","1.00","FEE                 ","        ","NTAX","$0.00","$60.48","$46.08","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2007-04-25 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-81","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,82,82,"2007-05-23 00:00:00","A","1     ","0","1.00","FEE                 ","        ","NTAX","$0.00","$60.48","$46.08","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2007-05-23 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-82","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,83,83,"2007-06-26 00:00:00","A","1     ","0","1.00","FEE                 ","        ","NTAX","$0.00","$60.48","$46.08","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2007-06-27 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-83","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,84,84,"2007-07-24 00:00:00","A","1     ","0","1.00","FEE                 ","        ","NTAX","$0.00","$60.48","$46.08","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2007-07-25 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-84","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,85,85,"2007-08-14 00:00:00","A","1     ","0","1.00","FEE                 ","        ","NTAX","$0.00","$60.48","$46.08","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2007-08-15 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-85","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,86,86,"2007-09-26 00:00:00","A","1     ","0","1.00","FEE                 ","        ","NTAX","$0.00","$60.48","$46.08","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2007-09-26 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-86","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,87,87,"2007-10-24 00:00:00","A","1     ","0","1.00","FEE                 ","        ","NTAX","$0.00","$60.48","$46.08","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2007-10-25 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-87","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,88,88,"2007-11-19 00:00:00","A","1     ","0","288.00","FEE                 ","        ","NTAX","$0.00","$0.21","$0.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"288.00",NULL,"288.00",NULL,"288.00",NULL,"288.00","2007-11-20 00:00:00","288.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-88","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,89,89,"2007-12-26 00:00:00","A","1     ","0","288.00","FEE                 ","        ","NTAX","$0.00","$0.21","$0.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"288.00",NULL,"288.00",NULL,"288.00",NULL,"288.00","2007-12-27 00:00:00","288.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-89","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,90,90,"2008-01-23 00:00:00","A","1     ","0","288.00","FEE                 ","        ","NTAX","$0.00","$0.21","$0.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"288.00",NULL,"288.00",NULL,"288.00",NULL,"288.00","2008-01-24 00:00:00","288.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-90","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,91,91,"2008-02-19 00:00:00","A","1     ","0","288.00","FEE                 ","        ","NTAX","$0.00","$0.21","$0.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"288.00",NULL,"288.00",NULL,"288.00",NULL,"288.00","2008-02-19 00:00:00","288.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-91","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,92,92,"2008-03-25 00:00:00","A","1     ","0","288.00","FEE                 ","        ","NTAX","$0.00","$0.21","$0.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"288.00",NULL,"288.00",NULL,"288.00",NULL,"288.00","2008-03-26 00:00:00","288.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-92","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,93,93,"2008-04-22 00:00:00","A","1     ","0","288.00","FEE                 ","        ","NTAX","$0.00","$0.21","$0.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"288.00",NULL,"288.00",NULL,"288.00",NULL,"288.00","2008-04-23 00:00:00","288.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-93","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,94,94,"2008-05-19 00:00:00","A","1     ","0","288.00","FEE                 ","        ","NTAX","$0.00","$0.21","$0.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"288.00",NULL,"288.00",NULL,"288.00",NULL,"288.00","2008-05-20 00:00:00","288.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-94","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,95,95,"2008-06-23 00:00:00","A","1     ","0","288.00","FEE                 ","        ","NTAX","$0.00","$0.21","$0.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"288.00",NULL,"288.00",NULL,"288.00",NULL,"288.00","2008-06-24 00:00:00","288.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-95","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,96,96,"2008-07-22 00:00:00","A","1     ","0","288.00","FEE                 ","        ","NTAX","$0.00","$0.21","$0.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"288.00",NULL,"288.00",NULL,"288.00",NULL,"288.00","2008-07-23 00:00:00","288.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-96","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,97,97,"2008-08-19 00:00:00","A","1     ","0","288.00","FEE                 ","        ","NTAX","$0.00","$0.21","$0.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"288.00",NULL,"288.00",NULL,"288.00",NULL,"288.00","2008-08-20 00:00:00","288.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-97","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,98,98,"2008-09-23 00:00:00","A","1     ","0","288.00","FEE                 ","        ","NTAX","$0.00","$0.21","$0.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"288.00",NULL,"288.00",NULL,"288.00",NULL,"288.00","2008-09-24 00:00:00","288.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-98","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,99,99,"2008-10-21 00:00:00","A","1     ","0","288.00","FEE                 ","        ","NTAX","$0.00","$0.21","$0.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"288.00",NULL,"288.00",NULL,"288.00",NULL,"288.00","2008-10-22 00:00:00","288.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-99","2025-05-02 00:06:44.974371",NULL,NULL
